siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
505332817,00012,50533281700012,O,2008-07-22,NN,,4322AZ,2025-12-06T00:59:54.88,true,A,O,,2008-07-22,5499,TECHER PLOMBERIE,PLOMTEC,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T08:11:57.574,PME,2023,CANOTS,18,B,,,SEN DES HIRONDELLES,97427,L'ETANG SALE,,97404,,,,,,A,,,,,43.22A,NAFRev2,N,43.22G
507574200,00014,50757420000014,O,2008-08-05,01,2023,4322AZ,2025-12-05T16:12:00.795,true,A,O,,2008-08-05,1000,,,M,HEBERT,,VINCENT GERARD,,,,VINCENT GERARD,,43.22A,NAFRev2,,,,01,2023,00014,2025-12-06T10:06:48.679,PME,2023,,12,,,CHEMIN,KERBEL,97425,LES AVIRONS,,97401,,,974010132_B,327086.58966356755,7650475.800554408,A,,,,,43.22A,NAFRev2,N,43.22G
507648350,00019,50764835000019,O,2008-08-12,NN,,4322AZ,2025-12-05T18:19:44.913,true,A,O,,2008-08-12,5499,PLOMBERIE DE BOURBON,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T10:16:27.838,PME,2023,,149,,,RUE,HUBERT DELISLE,97421,SAINT-LOUIS,,97414,,,974140650_B,338612.05046278844,7648284.2061016075,A,,,,,43.22A,NAFRev2,O,43.22G
507665677,00013,50766567700013,O,2008-08-14,NN,,4322AZ,2025-12-05T20:11:31.329,true,A,O,,2008-08-14,1000,,,M,MANICON VELIN,,JEROME JEAN DANIEL,,,,JEROME JEAN DANIEL,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T07:18:41.998,PME,2023,CHEMIN ZELMAR,126,,,RUELLE,SAMY,97440,SAINT-ANDRE,,97409,,,974091754_B,359689.4795813708,7683156.306551196,A,,,,,43.22A,NAFRev2,O,43.22G
508921723,00013,50892172300013,O,2008-11-06,NN,,4322AZ,2025-12-06T00:16:20.897,true,A,O,,2008-11-06,1000,,,M,SINAZIE MODELY,,GIOVANNI,,,,GIOVANNI,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T08:15:17.201,PME,2023,LOT COMMUNE CARRON,18,,,CHEMIN,DES FILAOS,97441,SAINTE-SUZANNE,,97420,,,974200709_B,355890.9600052171,7684212.219355764,A,ESPS,,,,43.22A,NAFRev2,N,43.22G
510415003,00043,51041500300043,O,2024-06-04,NN,,,2025-12-05T23:53:30.406,true,A,O,,2009-02-11,1000,,,M,LEPERLIER,,TEDDY DOMINIQUE,,,,TEDDY DOMINIQUE,,43.22A,NAFRev2,,,,NN,,00043,2025-12-06T07:48:43.779,PME,2023,,9,,,RUE,MONSEIGNEUR MONDON,97400,SAINT-DENIS,,97411,,,974110930_B,339865.03,7688810.3,A,,,,,43.22A,NAFRev2,N,43.22G
512087370,00015,51208737000015,O,2009-05-14,01,2023,4322AZ,2025-12-06T00:42:14.364,true,A,O,,2009-05-14,1000,,,M,SOMARANDY,,JEAN MARC,,,,JEAN MARC,,43.22A,NAFRev2,,,,01,2023,00015,2025-12-06T10:04:25.331,PME,2023,CHE LAGOURGUE,96,,,CHEMIN,LECLERC,97440,SAINT-ANDRE,,97409,,,974091080_B,361294.0368618561,7683490.003971411,A,,,,,43.22A,NAFRev2,N,43.22G
512993684,00012,51299368400012,O,2009-04-21,NN,,,2025-12-05T18:48:54.439,true,A,O,,2009-04-21,1000,,,M,CUMBO,,YVES,THIERRY,,,YVES,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T06:11:28.389,PME,2023,,2,A,,CHEMIN,MARCEL GRONDIN,97424,SAINT-LEU,,97413,,,974130639_B,323539.0573664131,7655154.7884849375,A,,,,,43.22A,NAFRev2,N,43.22G
513424119,00032,51342411900032,O,2024-01-01,NN,,,2025-12-05T17:08:50.511,true,A,O,,2009-06-30,1000,,,M,ROQUE,,PATRICE,,,,PATRICE,,43.22A,NAFRev2,,,,NN,,00032,2025-12-06T06:46:45.082,PME,2023,,102,,,CHEMIN,JEAN MICHEL,97410,SAINT-PIERRE,,97416,,,974161419_B,338950.72,7642524.48,A,,,,IPSD REUNION,43.22A,NAFRev2,N,43.22G
514082312,00034,51408231200034,O,2020-01-01,NN,,4322AZ,2025-12-05T16:27:56.838,false,A,O,,2009-07-01,5499,WINCKEL SARL,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00042,2025-12-06T06:04:45.223,PME,2023,LA SALINE LES BAINS,14,,,RUE,DES BENITIERS,97434,SAINT-PAUL,,97415,,,974150158_B,318331.74659965304,7665264.003341159,A,,,,SANITAIRE WINCKEL,43.22A,NAFRev2,N,43.22G
514082312,00042,51408231200042,O,2022-01-27,01,2023,,2025-12-05T21:16:14.782,true,A,O,,2009-07-01,5499,WINCKEL SARL,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00042,2025-12-06T06:04:45.223,PME,2023,BOIS DE NEFLES,4,,,CHEMIN,TANG KWOR,97411,SAINT-PAUL,,97415,,,974151426_B,326116.456395769,7677742.185957035,A,,,,,43.22A,NAFRev2,O,43.22G
514123330,00037,51412333000037,O,2022-01-01,NN,,4322AZ,2025-12-05T16:46:22.619,true,A,O,,2009-07-15,1000,,,M,GARTNER,,LUC,ARNAUD,RUDY,PETER,LUC,,43.22A,NAFRev2,,,,NN,,00037,2025-12-06T10:04:10.774,PME,2023,,32,,,RUE,LEON LEPERVANCHE,97424,SAINT-LEU,,97413,,,974130611_B,324082.15067118604,7652621.149220088,A,GARTNER PRO,,,GARTNER PRO,43.22A,NAFRev2,N,43.22G
515066744,00027,51506674400027,O,2025-02-18,NN,,,2025-12-05T21:29:08.733,true,A,O,,2009-10-01,1000,,,M,PONCET,,SEBASTIEN,JEAN-FRANCOIS,,,SEBASTIEN,,43.22A,NAFRev2,,,,NN,,00027,2025-12-06T07:38:23.005,PME,2023,LIGNE PARADIS,23,,,IMPASSE,DES CONFLORES,97410,SAINT-PIERRE,,97416,,,974161239_B,340824.53,7643664.83,A,,,,SPRGB,43.22A,NAFRev2,N,43.22G
518331012,00030,51833101200030,O,2021-07-07,NN,,,2025-12-06T03:43:01.31,true,A,O,,2009-11-21,1000,,,M,ARNOULT,,JONAS,,,,JONAS,,43.22A,NAFRev2,,,,NN,,00030,2025-12-06T08:26:41.34,PME,2023,CAPITAINERIE TCO,1,,,RUE,BERTHOLLET,97420,LE PORT,,97407,,,974070543_B,321571.6452708602,7683345.165637902,A,,,,RUN SERVICES,43.22A,NAFRev2,N,43.22G
518811054,00015,51881105400015,O,2010-01-01,03,2023,4322AZ,2025-12-05T20:34:54.341,true,A,O,,2010-01-01,5499,ERIMA BATIMENTS,ERIBAT,,,,,,,,,,43.22A,NAFRev2,,,,03,2023,00015,2025-12-06T07:35:37.947,PME,2023,,125,,,CHEMIN,DE SAINT BERNARD,97417,SAINT-DENIS,,97411,,,974111249_B,334218.4200943548,7687686.488632673,A,,,,,43.22A,NAFRev2,O,43.22G
518824065,00016,51882406500016,O,2009-12-08,NN,,,2025-12-05T21:36:22.379,true,A,O,,2009-12-08,1000,,,M,POMMEREUL,,JIMMY,,,,JIMMY,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T07:09:01.904,PME,2023,LE TEVELAVE,11,,,CHEMIN,DES ACACIAS,97425,LES AVIRONS,,97401,,,974010001_B,329921.05338219967,7653257.069509413,A,,,,,43.22A,NAFRev2,N,43.22G
518921077,00013,51892107700013,O,2010-01-01,NN,,4322AZ,2025-12-05T17:09:30.935,true,A,O,,2010-01-01,5499,EURL PSO (PLOMBERIE SERVICE DE L'OUEST),,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T06:35:46.957,PME,2023,BELLEMENE,23,B,,ALLEE,DES CONFLORTS,97460,SAINT-PAUL,,97415,,,974150399_B,324324.34648851224,7673795.168628942,A,,,,,43.22A,NAFRev2,N,43.22G
519452064,00024,51945206400024,O,2011-09-22,NN,,4322AZ,2025-12-05T23:05:44.301,true,A,O,,2010-01-01,5499,ECOLOGIE CONSTRUCTION OUTRE MER PLUS,ECOPLUS,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00024,2025-12-06T06:25:26.226,PME,2023,LA CRESSONNIERE,77,,,ALLEE,DES ROBERT,97440,SAINT-ANDRE,,97409,,,974091680_B,363558.0599254431,7681631.534269525,A,,,,ECOPLUS,43.22A,NAFRev2,N,43.22G
519466502,00019,51946650200019,O,2010-01-14,NN,,,2025-12-05T16:34:43.089,true,A,O,,2010-01-14,1000,,,M,DOURDAINE,,LUDOVIC,,,,LUDOVIC,JEAN-CHRISTOPHE,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T10:52:37.11,PME,2023,LES VILLAGES DES PECHEURS,48,,,ALLEE,DES ETOILES,97434,SAINT-PAUL,,97415,,,974150561_B,316130.5590075664,7670411.264639765,A,,,,,43.22A,NAFRev2,N,43.22G
519832463,00045,51983246300045,O,2014-01-02,NN,,4322AZ,2025-12-05T19:49:07.916,true,A,O,,2010-02-01,1000,,,M,SALAUN,,LAURENT,JEAN,GEORGES,,LAURENT,,43.22A,NAFRev2,,,,NN,,00045,2025-12-06T10:06:18.086,PME,2023,CREVE COEUR,18,,,RUE,BERNARDIN,97460,SAINT-PAUL,,97415,,,974150154_B,321991.70405390335,7674443.163951512,A,,,,,43.22A,NAFRev2,N,43.22G
520154782,00053,52015478200053,O,2017-08-16,02,2023,4322AZ,2025-12-05T17:46:32.305,true,A,O,,2010-02-09,5499,DPM,,,,,,,,,,,43.22A,NAFRev2,,,,02,2023,00053,2025-12-06T07:57:37.478,PME,2023,,12,,,RUE,DE LA POSTE ST GIL BN,97411,SAINT-PAUL,,97415,,,,,,A,,,,,43.22A,NAFRev2,O,43.22G
520780032,00022,52078003200022,O,2014-04-29,NN,,,2025-12-06T03:17:08.503,true,A,O,,2010-03-05,1000,,,M,BENARD,,ANTOINE,MAX,,,ANTOINE,,43.22A,NAFRev2,,,,NN,,00022,2025-12-06T08:55:22.02,PME,2023,,61,C,,CHEMIN,MNEMONIDE,97426,LES TROIS-BASSINS,,97423,,,974230167_B,323638.4524354405,7665872.013406821,A,,,,AMB PLOMBIER ROBINETIER,43.22A,NAFRev2,N,43.22G
521625525,00030,52162552500030,O,2017-04-21,01,2023,4322AZ,2025-12-05T17:48:14.672,true,A,O,,2010-04-08,1000,,,M,TARACONAT,,RENE CLAUDE,,,,RENE CLAUDE,,43.22A,NAFRev2,,,,01,2023,00030,2025-12-06T06:35:22.987,PME,2023,,43,,,RUE,HELICONIA,97438,SAINTE-MARIE,,97418,,,974180497_B,346379.9075437887,7686230.523668698,A,,,,ENTREPRISE TRC,43.22A,NAFRev2,O,43.22G
522296078,00010,52229607800010,O,2010-05-01,11,2023,4322AZ,2025-12-06T03:47:42.734,true,A,O,,2010-05-01,5499,PLOMBERIE SANITAIRE VENTILATION REUNION,PSVR,,,,,,,,,,43.22A,NAFRev2,,N,,11,2023,00010,2025-12-06T08:51:01.573,PME,2023,,64,,,RUE,LORY LES BAS,97490,SAINT-DENIS,,97411,,,974110783_B,342115.4613281584,7689386.707746467,A,,,,,43.22A,NAFRev2,O,43.22G
522352707,00023,52235270700023,O,2018-08-14,NN,,4322AZ,2025-12-06T03:21:11.517,true,A,O,,2010-05-17,1000,,,M,PORCEL,,JEREMY,JONATHAN,,,JEREMY,,43.22A,NAFRev2,,,,NN,,00023,2025-12-06T06:58:10.935,PME,2023,ST LEU,22,,,RUE,DES FLEURS,97416,SAINT-LEU,,97413,,,974130457_C,,,A,ASSISTANCE JAY PLOMBERIE,,,ASSISTANCE JAY PLOMBERIE,43.22A,NAFRev2,N,43.22G
522590199,00017,52259019900017,O,2010-05-21,NN,,4322AZ,2025-12-05T17:55:55.121,true,A,O,,2010-05-21,1000,,,M,PLANCHON,,PHILIPPE LUC,,,,PHILIPPE LUC,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T06:31:55.856,PME,2023,CHEMIN BADAMIER,28,,,IMPASSE,DES SENSITIVES,97410,SAINT-PIERRE,,97416,,,974161366_B,339957.2142668731,7643231.881904438,A,,,,,43.22A,NAFRev2,N,43.22G
523739647,00023,52373964700023,O,2012-06-12,NN,,4322AZ,2025-12-05T20:53:53.281,true,A,O,,2010-07-19,1000,,,M,TOURNEAU,,YANN OLIVIER,,,,YANN OLIVIER,,43.22A,NAFRev2,,,,NN,,00023,2025-12-06T07:09:17.666,PME,2023,,8,,,RUE,SAINT VINCENT DE PAUL,97400,SAINT-DENIS,,97411,,,974111306_B,339444.34645007603,7688382.343230354,A,,,,ATELIER DU PLOMBIER O.I.,43.22A,NAFRev2,N,43.22G
523842524,00010,52384252400010,O,2010-07-19,NN,,,2025-12-05T23:38:21.375,true,A,O,,2010-07-19,1000,,,M,MARCY,,LAURENT,,,,LAURENT,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T08:50:02.196,PME,2023,,37,,,ALLEE,COPERNIC,97420,LE PORT,,97407,,,974070117_B,323267.87896052015,7684095.439406056,A,ABC PLOMBERIE,,,,43.22A,NAFRev2,N,43.22G
524242047,00032,52424204700032,O,2016-02-18,NN,,4322AZ,2025-12-05T18:59:39.385,true,A,O,,2010-08-10,1000,,,M,TREPORT,,PASCAL,JEAN,MICHEL,,PASCAL,,43.22A,NAFRev2,,,,NN,,00032,2025-12-06T08:33:29.442,PME,2023,,109,,,CHEMIN,DE SAINT BERNARD,97417,SAINT-DENIS,,97411,,,974111249_B,334156.9227380675,7687677.242189916,A,,,,,43.22A,NAFRev2,N,43.22G
524653532,00019,52465353200019,O,2010-08-19,NN,,4322AZ,2025-12-05T17:02:22.364,true,A,O,,2010-08-19,5499,MAUREL PATRICK,M.P.,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T07:51:31.411,PME,2023,APPT. N.2,114,,,RUE,MONTHYON,97400,SAINT-DENIS,,97411,,,974110960_B,339631.36391023046,7689589.789638332,A,PRO BTP REUNION,,,PRO BTP REUNION,43.22A,NAFRev2,N,43.22G
527474555,00028,52747455500028,O,2016-08-09,NN,,4322AZ,2025-12-05T16:24:22.597,true,A,O,,2010-09-16,1000,,,F,BANVILLET,,CHRISTINE,,,,CHRISTINE,,43.22A,NAFRev2,,,,NN,,00028,2025-12-06T07:49:59.078,PME,2023,POINTE DES CHATEAUX,24,,,IMPASSE,DES CHOCAS,97436,SAINT-LEU,,97413,,,974130915_B,320663.3866017618,7660881.849304957,A,,,,,43.22A,NAFRev2,N,43.22G
527639587,00023,52763958700023,P,2023-09-27,NN,,,2025-12-06T04:37:53.769,true,A,P,,2010-10-11,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00023,2025-12-06T05:53:22.969,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PIERRE,,97416,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
527820286,00039,52782028600039,O,2017-11-07,NN,,4322AZ,2025-12-05T23:10:51.416,true,A,O,,2010-08-20,1000,,,M,MICHALON,,HUGUES,YOAN,,,HUGUES,,43.22A,NAFRev2,,,,NN,,00039,2025-12-06T07:01:45.561,PME,2023,,17,,,PLACE,AMBROISE VOLLARD,97400,SAINT-DENIS,,97411,,,974110058_B,338946.26009674004,7689230.251664642,A,,,,DEPANNAGE PLOMBERIE REUNION,43.22A,NAFRev2,N,43.22G
529161556,00012,52916155600012,O,2011-01-03,NN,,4322AZ,2025-12-05T18:30:31.992,true,A,O,,2011-01-03,1000,,,F,BRUNCHAULT,FERRARO,ELODIE,MARIE CHANTAL,,,ELODIE,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T07:18:03.153,PME,2023,,16,B,,RUE,DES DEUX CANONS,97490,SAINT-DENIS,,97411,,,974110421_B,341274.2025453502,7689515.244390425,A,,,,FERRARO,43.22A,NAFRev2,N,43.22G
529575391,00055,52957539100055,O,2016-01-01,NN,,4322AZ,2025-12-06T03:43:13.042,true,A,O,,2011-01-07,1000,,,M,GIBRALTA,,JEAN SEBASTIEN,,,,JEAN SEBASTIEN,,43.22A,NAFRev2,,,,NN,,00055,2025-12-06T09:55:50.012,PME,2023,APPT 1111 BAT 4 LES TROUBADOURS,3,,,ALLEE,DES MENESTRELS,97430,LE TAMPON,,97422,,,974220603_B,346865.6553281334,7649142.702560639,A,GJS MULTI SERVICES,,,GJS MULTI SERVICES,43.22A,NAFRev2,O,43.22G
529943664,00043,52994366400043,O,2018-03-14,NN,,4322AZ,2025-12-05T18:34:39.651,true,A,O,,2011-01-11,1000,,,M,PARIS,,DOMINIQUE,,,,DOMINIQUE,,43.22A,NAFRev2,,,,NN,,00043,2025-12-06T06:10:17.427,PME,2023,LA BRETAGNE,78,,,CHEMIN,FONTBRUNE,97490,SAINT-DENIS,,97411,,,974110544_B,343051.08414233616,7686356.751566912,A,,,,DOMI PLOMBERIE VMC,43.22A,NAFRev2,N,43.22G
530415702,00030,53041570200030,O,2025-01-16,NN,,,2025-12-05T18:42:15.938,true,A,O,,2011-02-21,1000,,,M,LAUDE,,WILLIAM,JEAN,ANTOINE,,WILLIAM,,43.22A,NAFRev2,,,,NN,,00030,2025-12-06T05:51:44.509,PME,2023,BELLEPIERRE COF 314,28,,,ALLEE,DES FLUORINES,97400,SAINT-DENIS,,97411,,,974110451_B,337783.26,7687441.73,A,,,,BOURBON PLOMBERIE OI,43.22A,NAFRev2,N,43.22G
530555630,00025,53055563000025,O,2012-10-19,NN,,4322AZ,2025-12-05T19:52:01.359,true,A,O,,2011-02-23,1000,,,M,MELADE,,REMI,LEOPOLD,,,REMI,,43.22A,NAFRev2,,,,NN,,00025,2025-12-06T10:31:04.399,PME,2023,CALEBASSIERS BAT Q 3,27,,,AVENUE,HIPPOLYTE FOUCQUE,97490,SAINT-DENIS,,97411,,,974110609_B,342671.473525114,7688313.8565535005,A,RML PLOMBERIE,,,RML PLOMBERIE,43.22A,NAFRev2,N,43.22G
533553228,00016,53355322800016,O,2011-07-01,NN,,4322AZ,2025-12-05T17:15:34.929,true,A,O,,2011-07-01,5499,SARL MULTI SERVICE DU BATIMENT OCEAN INDIEN,MSBOI,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T07:36:38.865,PME,2023,,6,,,IMPASSE,MARIE LOUISE BICHOT,97432,SAINT-PIERRE,,97416,,,974161254_B,339374.6434468821,7644055.331885532,A,MSBOI,,,MSBOI,43.22A,NAFRev2,N,43.22G
534079504,00013,53407950400013,O,2011-08-09,02,2023,4322AZ,2025-12-05T17:45:34.719,true,A,O,,2011-08-09,5499,SOMHYDRO SUD,,,,,,,,,,,43.22A,NAFRev2,,,,02,2023,00013,2025-12-06T05:57:13.025,PME,2023,MONT VERT LES HAUTS,8,,,CHEMIN,KING SIONG,97410,SAINT-PIERRE,,97416,,,974160652_B,349362.5894904997,7641956.252685435,A,,,,,43.22A,NAFRev2,O,43.22G
534308960,00036,53430896000036,O,2020-06-01,NN,,4322AZ,2025-12-06T04:56:52.87,true,A,O,,2011-08-26,1000,,,M,RAKOTOMALALA,,HERVE PIERRE,,,,HERVE PIERRE,,43.22A,NAFRev2,,,,NN,,00036,2025-12-06T08:25:37.931,PME,2023,TROIS MARES,87,,,CHEMIN,STEPHANE,97430,LE TAMPON,,97422,,,974221875_B,344491.54174855084,7647968.3775872225,A,,,,RH PLOMBERIE,43.22A,NAFRev2,N,43.22G
534395298,00019,53439529800019,O,2011-10-01,NN,,4322AZ,2025-12-05T21:35:48.746,true,A,O,,2011-10-01,1000,,,M,ELIE,,SEBASTIEN,,,,SEBASTIEN,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T07:54:06.812,PME,2023,,71,T,,RUE,DES AZALEES,97422,SAINT-PAUL,,97415,,,974150086_B,320218.82252350415,7667034.427859062,A,,,,SRTB,43.22A,NAFRev2,O,43.22G
534463591,00014,53446359100014,O,2011-09-05,NN,,4322AZ,2025-12-05T18:50:31.302,true,A,O,,2011-09-05,1000,,,M,MANGEOT,,GILBERT BRUNO,,,,GILBERT BRUNO,,43.22A,NAFRev2,,,,NN,,00014,2025-12-06T09:18:23.716,PME,2023,,924,,,CHEMIN,DES PINSONS,97410,SAINT-PIERRE,,97416,,,974161327_B,348779.6227613702,7639608.512291421,A,ACTIONS MULTI SERVICES,,,ACTIONS MULTI SERVICES,43.22A,NAFRev2,N,43.22G
535027130,00017,53502713000017,O,2011-11-03,01,2023,4322AZ,2025-12-05T18:22:16.074,true,A,O,,2011-11-03,1000,,,M,SOUTON,,JEAN CHRISTOPHE,,,,JEAN CHRISTOPHE,,43.22A,NAFRev2,,,,01,2023,00017,2025-12-06T08:34:22.314,PME,2023,42A,42,A,,CHEMIN,DEPOT,97421,SAINT-LOUIS,,97414,,,974140384_B,338687.706343065,7652634.461569691,A,ENTREPRISE SOUTON,,,ENTREPRISE SOUTON,43.22A,NAFRev2,O,43.22G
535100374,00037,53510037400037,O,2023-04-04,NN,,4322AZ,2025-12-06T03:31:46.392,true,A,O,,2011-10-17,1000,,,M,COUTIEN,,LOIC,JEAN,FRED,,LOIC,,43.22A,NAFRev2,,,,NN,2023,00037,2025-12-06T06:45:20.691,PME,2023,,1,,,ROUTE,DE MOUFIA,97490,SAINT-DENIS,,97411,,,974110976_B,343163.2510152664,7688535.030474922,A,,,,PROH2 O REUNION,43.22A,NAFRev2,O,43.22G
538938978,00011,53893897800011,O,2012-01-02,NN,,,2025-12-05T17:52:08.599,true,A,O,,2012-01-02,1000,,,M,IMACHE SIMENE,,ERIC,JOSEPH,LUCIANIO,,ERIC,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T06:47:38.601,PME,2023,CHAUDRON,17,,,ALLEE,RENE BAZIN,97490,SAINT-DENIS,,97411,,,974111202_B,342518.8544945526,7689240.834154472,A,,,,,43.22A,NAFRev2,N,43.22G
539178541,00022,53917854100022,O,2018-10-25,NN,,4322AZ,2025-12-05T16:17:17.718,true,A,O,,2012-01-16,1000,,,M,VALMONT,,GREGORY JEAN FABRICE,,,,GREGORY JEAN FABRICE,,43.22A,NAFRev2,,,,NN,,00022,2025-12-06T08:47:50.249,PME,2023,BELLEMENE,32,,,CHEMIN,DE LA SAVANE,97460,SAINT-PAUL,,97415,,,974151308_B,322571.1549590019,7675028.669426223,A,,,,GREG PLOMBERIE SERVICES,43.22A,NAFRev2,N,43.22G
539244137,00037,53924413700037,O,2021-04-22,NN,,4322AZ,2025-12-05T17:52:05.891,true,A,O,,2012-02-01,1000,,,M,LY,,FRANCOIS,,,,FRANCOIS,,43.22A,NAFRev2,,,,NN,,00037,2025-12-06T10:33:53.533,PME,2023,,102,,,CHEMIN,COMMUNE ANGO,97441,SAINTE-SUZANNE,,97420,,,974200100_B,356626.180933794,7683894.971163293,A,,,,BATI DEPANNAGE,43.22A,NAFRev2,N,43.22G
539676114,00025,53967611400025,O,2015-01-01,NN,,4322BA,2025-12-06T04:14:10.829,true,A,O,,2012-02-01,5499,CHAUFFAGE PISCINE REUNION,C P R,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00025,2025-12-06T07:01:37.632,PME,2023,RESIDENCE PRUNELLES APPT 16,44,,,AVENUE,DES INDES,97410,SAINT-PIERRE,,97416,,,974161629_B,341928.4038328517,7639276.892285249,A,,,,CHAUFFAGE PISCINE REUNION,43.22A,NAFRev2,N,43.22G
540034626,00015,54003462600015,O,2012-03-01,NN,,4322AZ,2025-12-05T19:25:43.759,true,A,O,,2012-03-01,1000,,,M,ETOUARIA,,GIANNY,RENE-CLAUDE,,,GIANNY,,43.22A,NAFRev2,,,,NN,,00015,2025-12-06T06:08:10.457,PME,2023,BOIS ROUGE,12,,,ALLEE,DES PAGOTES,97460,SAINT-PAUL,,97415,,,974151772_B,321856.54970882373,7673601.437586581,A,,,,EG PLOMBERIE,43.22A,NAFRev2,N,43.22G
540034642,00020,54003464200020,O,2024-10-01,NN,,,2025-12-05T23:54:33.349,true,A,O,,2012-02-20,1000,,,M,LE YEUCH,,STEPHANE PIERRE,,,,STEPHANE PIERRE,,43.22A,NAFRev2,,,,NN,,00020,2025-12-06T08:24:06.32,PME,2023,,59,A,,CHEMIN,DE LA COLLINE,97410,SAINT-PIERRE,,97416,,,974160475_B,347916.53,7637381.35,A,,,,ATS PLOMBERIE,43.22A,NAFRev2,N,43.22G
750681348,00033,75068134800033,O,2023-01-31,NN,,,2025-12-06T04:47:55.707,true,A,O,,2012-04-02,1000,,,M,ROCOU,,JIMMY,,,,JIMMY,,43.22A,NAFRev2,,,,NN,,00033,2025-12-06T07:32:21.259,PME,2023,,10,,,RUE,MARCELLY ROBERT,97431,LA PLAINE-DES-PALMISTES,,97406,,,974060320_B,358522.1173884342,7663059.519511646,A,,,,J PLOMBERIE,43.22A,NAFRev2,N,43.22G
750686651,00019,75068665100019,O,2012-04-01,NN,,4322AZ,2025-12-06T00:34:10.676,true,A,O,,2012-04-01,1000,,,M,SMITH,,FABRICE,BRUNO,PHILIPPE,,FABRICE,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:33:01.812,PME,2023,LES JACQUES,18,B,,RUE,AIME TURPIN,97480,SAINT-JOSEPH,,97412,,,974120024_B,358185.072561619,7635875.235896248,A,,,,SF DISCO,43.22A,NAFRev2,N,43.22G
750823411,00020,75082341100020,O,2026-01-02,NN,,,2025-12-23T10:29:38.378,true,A,O,,2012-04-01,1000,,,M,TAUZIA,,YAN,FRANCOIS,,,YAN,,43.22A,NAFRev2,,,,NN,,00020,2025-12-23T10:29:38.382,,,LA SALINE,132,,,CHEMIN,FOND DE PUITS,97422,SAINT-PAUL,,97415,,,974150639_B,319673.74,7668878.48,A,,,,L'ATELIER DE YAN,43.22A,NAFRev2,N,43.22G
